frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
864	<img alt=@alt class=@STYLE @imageNUM @STYLE height=@STYLE loading=lazy sizes=@STYLE src=@LINK srcset=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/sesztak-asks-parliament-to-classify-paks-ii-documents-for-15-years/?_sf_s&sf_paged=342 https://budapestbeacon.com/uber-files-complaint-with-ec-against-hungary/?_sf_s&sf_paged=182 https://hu.budapestbeacon.com/kiemelt-cikkek/nem-izzasztottak-meg-a-nyugdijasok-a-belvaros-lipotvarosi-polgarmestert/ https://hu.budapestbeacon.com/kiemelt-cikkek/a-vedegylet-beperli-hende-csabat-es-pinter-sandort/ https://budapestbeacon.com/orban-tells-nav-head-sue-goodfriend-youre-fired/?_sf_s&sf_paged=341	media_hivatkozas	src
18	<colgroup>	0.0	3.2222222222222223	0.0	https://hu.budapestbeacon.com/politika/magyarorszagi-ep-valasztasok-magyar-szocialista-part-mszp/ https://budapestbeacon.com/hungarian-billionaires-receive-the-most-agricultural-subsidies-in-2014/?_sf_s&sf_paged=319 https://hu.budapestbeacon.com/uzlet-es-gazdasag/business-magyarorszag-2014/ https://hu.budapestbeacon.com/politika/magyarorszagi-ep-valasztasok-lehet-mas-politika-lmp/ https://budapestbeacon.com/doing-business-in-hungary-2014/	null	default
58	<col width=@STYLE>	0.0	0.0	0.0	https://hu.budapestbeacon.com/uzlet-es-gazdasag/business-magyarorszag-2014/ https://budapestbeacon.com/government-shafts-coal-miners/?_sf_s&sf_paged=414 https://hu.budapestbeacon.com/politika/magyarorszagi-ep-valasztasok-lehet-mas-politika-lmp/?_sf_s&sf_paged=212 https://hu.budapestbeacon.com/politika/magyarorszagi-ep-valasztasok-magyar-szocialista-part-mszp/?_sf_s&sf_paged=213 https://hu.budapestbeacon.com/politika/magyarorszagi-ep-valasztasok-lehet-mas-politika-lmp/	null	default
967	<hr>	0.0	0.0	0.0	https://budapestbeacon.com/szepeshazi-worse-leader-tunde-hando-thats-hard-imagine/?_sf_s&sf_paged=52 https://budapestbeacon.com/hungarys-opposition-leaders-reacted-ocseny-fiasco/ https://budapestbeacon.com/exclusive-western-academics-stand-ceu/?_sf_s&sf_paged=116 https://hu.budapestbeacon.com/kiemelt-cikkek/a-princeton-egyetem-kutatoja-szerint-ez-nem-egy-normalis-valasztas/ https://hu.budapestbeacon.com/kiemelt-cikkek/az-eurohoz-valo-csatlakozas-abszolut-strategiai-kerdes/	null	default
728	<img alt=@alt class=@STYLE @imageNUM height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/yet-another-no-bid-contract-awarded-to-antal-rogans-neighbor/ https://budapestbeacon.com/welcome-to-debrete-pop-10-hungarys-smallest-village/?_sf_s&sf_paged=276 https://budapestbeacon.com/former-budapest-district-9-mayor-ferenc-gegesy-on-what-went-wrong-in-hungary-after-1990/ https://budapestbeacon.com/the-fidesz-crime-syndicate/?_sf_s&sf_paged=225 https://budapestbeacon.com/us-ambassador-colleen-bells-farewell-interview/	media_hivatkozas	src
113	<wbr>	0.0	0.0	0.0	https://budapestbeacon.com/european-ngos-voice-support-for-hungarian-counterparts/ https://budapestbeacon.com/hungarian-agency-promoted-quaestors-dunacity-project/?_sf_s&sf_paged=298 https://budapestbeacon.com/mszp-chairman-jozsef-tobias-calls-on-viktor-orban-to-resign/ https://hu.budapestbeacon.com/politika/simicska-lajos-orban-egy-geci/ https://budapestbeacon.com/european-ngos-voice-support-for-hungarian-counterparts/?_sf_s&sf_paged=361	null	default
1363	<img alt=@alt class=@STYLE @STYLE @imageNUM height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/part-time-employees-bear-brunt-of-sunday-closure-layoffs/ https://budapestbeacon.com/orban-says-hungarian-public-education-headed-in-the-right-direction/ https://budapestbeacon.com/lajos-bokros-monetarism-eu-membership/?_sf_s&sf_paged=396 https://budapestbeacon.com/istvan-garancsi-viktor-orbans-close-friend-is-smiling-all-the-way-to-the-bank/?_sf_s&sf_paged=228 https://budapestbeacon.com/fidesz-took-hungarian-media-market-years/	media_hivatkozas	src
360	<img alt=@alt class=@STYLE @imageNUM @STYLE height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/im-ashamed-job-ill-leave-public-sector-soon-possible/?_sf_s&sf_paged=277 https://budapestbeacon.com/roma-holocaust-minister-balog-denies-hungary-deported-gypsies-to-concentration-camps/ https://budapestbeacon.com/more-budapest-demonstrations-planned-for-december-14th-and-16th/?_sf_s&sf_paged=340 https://budapestbeacon.com/unhcr-urges-europe-change-course-refugee-crisis/ https://budapestbeacon.com/jobbik-holds-1956-memorial-ceremony/?_sf_s&sf_paged=154	media_hivatkozas	src
648	<a href=@LINK rel=attachment @NUM>	0.0	1.0	0.0	https://hu.budapestbeacon.com/kiemelt-cikkek/egy-budapesti-altalanos-iskola-igazgatoja-rogton-rank-akasztjak-a-belyeget/ https://hu.budapestbeacon.com/kiemelt-cikkek/elhunyt-kertesz-imre/?_sf_s&sf_paged=49 https://hu.budapestbeacon.com/civil-ugyek/van-egy-nepszavazasi-kerdes-amivel-boltzar-nem-lenne-olyan-konnyen-visszaallithato/ https://hu.budapestbeacon.com/uzlet-es-gazdasag/veletlenul-megsemmisult-rendorsegen-egy-cd-amin-rogan-polgarmestersege-alatt-eladott-ingatlanok-listaja-volt/ https://hu.budapestbeacon.com/civil-ugyek/pedagogusok-eros-szakszervezetert-kialtanak/	hivatkozas	href
418	<img alt=@alt class=@imageNUM @STYLE height=@STYLE loading=lazy sizes=@STYLE src=@LINK srcset=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/lmp-hundreds-millions-went-government-tied-companies-paks-ii-advertising/ https://budapestbeacon.com/hungarian-government-denial-us-role-settling-lex-ceu/ https://budapestbeacon.com/fidesz-supports-extending-statute-limitations-corruption-crimes/?_sf_s&sf_paged=63 https://budapestbeacon.com/appointment-of-school-principals-politicized-under-fidesz/ https://budapestbeacon.com/8-refugees-hospitalized-after-fighting-breaks-out-at-closed-asylum-center/	media_hivatkozas	src
90	<div class=responsive-oembed-wrapper has-aspect-ratio style=@STYLE>	0.0	1.0	0.0	https://budapestbeacon.com/orban-booed-stadium-opening-speech/?_sf_s&sf_paged=372 https://budapestbeacon.com/video/hungary-welcomes-putin-back-breaks-ties-netherlands/ https://budapestbeacon.com/catholic-priest-suspended-for-asking-who-is-arpad-habony/ https://budapestbeacon.com/video/no-ads-fidesz-bans-political-advertising/?_sf_s&sf_paged=81 https://budapestbeacon.com/it-appears-viktor-orbans-hypocrisy-knows-no-bounds/	null	default
65	<iframe allowfullscreen= frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://hu.budapestbeacon.com/egyebhirek/dontott-kuria-kozpenz-tao-ez-tortent-szerdan/ https://hu.budapestbeacon.com/egyebhirek/ujabb-lappal-gyarapodott-meszaros-mediabirodalma-bokros-fasisztanak-nevezte-orbant-ez-tortent-hetfon/ https://budapestbeacon.com/viktor-orban-local-election-results-confirm-hungary-works/ https://budapestbeacon.com/vladimir-putin-pays-shameful-and-insulting-visit-to-budapest/ https://hu.budapestbeacon.com/egyebhirek/lemosta-palyarol-baloldal-fideszt-zugloi-idokozin-bekemenetet-tartott-ketfarku-ez-tortent-hetvegen/	beagyazott_tartalom	src
12	<img class=@STYLE height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/disabled-workers-to-be-taken-into-special-public-work-program/ https://budapestbeacon.com/disabled-workers-to-be-taken-into-special-public-work-program/?_sf_s&sf_paged=193 https://budapestbeacon.com/budapest-court-rules-hirtv-must-returned-cable-tv-package/ https://budapestbeacon.com/budapest-court-rules-hirtv-must-returned-cable-tv-package/?_sf_s&sf_paged=131 https://budapestbeacon.com/european-court-awards-damages-to-seven-hungarian-churches/?_sf_s&sf_paged=195	media_hivatkozas	src
6	<script id=@LONG src=@LINK type=“text/javascript">	0.0	0.0	0.0	https://hu.budapestbeacon.com/kiemelt-cikkek/annyira-megsem-vevo-a-tarsadalom-a-kormany-megoldasaira-bevandorlasugyben/?_sf_s&sf_paged=101 https://hu.budapestbeacon.com/kiemelt-cikkek/annyira-megsem-vevo-a-tarsadalom-a-kormany-megoldasaira-bevandorlasugyben/	decompose	default
100	<iframe frameborder=no height=@STYLE scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/common-country-urges-civil-disobedience-parliament-not-vote-election-system-reform-october-23/ https://budapestbeacon.com/recording-reveals-fidesz-organized-peace-march-on-behalf-of-civil-unity-forum-cof/?_sf_s&sf_paged=402 https://budapestbeacon.com/podcast-bokros-gyurcsany-told/?_sf_s&sf_paged=26 https://hu.budapestbeacon.com/kiemelt-cikkek/az-oze-az-mszp-cof-je-onkormanyzatikepviselo-valasztas-lesz-zugloban/ https://budapestbeacon.com/podcast-hungarian-ngos-perceive-orbans-attack-civil-society/	beagyazott_tartalom	src
32	<img alt=@alt class=@STYLE wp-remote-image @serviceNUM height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/jobbik-calls-supporters-to-the-streets-in-protest-of-draconian-state-audit-office-fine/ https://budapestbeacon.com/jobbik-calls-supporters-to-the-streets-in-protest-of-draconian-state-audit-office-fine/?_sf_s&sf_paged=35 https://budapestbeacon.com/ekint-issues-opinion-on-stop-soros-bill/ https://budapestbeacon.com/hungarian-childen-believe-that-george-soros-is-the-devil-abcug/ https://budapestbeacon.com/stop-soros-bill-main-points/	media_hivatkozas	src
8	<iframe height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://hu.budapestbeacon.com/kiemelt-cikkek/extrem-hideg-hetvege-hirei/ https://budapestbeacon.com/ep-budgetary-fact-finding-mission-set-to-arrive-to-hungary-next-week/?_sf_s&sf_paged=64 https://budapestbeacon.com/ep-budgetary-fact-finding-mission-set-to-arrive-to-hungary-next-week/ https://budapestbeacon.com/suspicious-compound-surrounded-lazar-family-land/ https://budapestbeacon.com/teacher-shortage-affects-least-180-settlements-across-hungary/?_sf_s&sf_paged=59	beagyazott_tartalom	src
27	<iframe allowfullscreen=allowfullscreen class=indavideo-player frameborder=@NUM height=@STYLE id=@playerNUM scrolling=no src=@LINK title=indavideo video player width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/gemesi-announces-center-right-party-represent-hungarys-silent-majority/?_sf_s&sf_paged=119 https://hu.budapestbeacon.com/kiemelt-cikkek/szenzacios-magyar-gyozelem-az-eb-n/?_sf_s&sf_paged=32 https://hu.budapestbeacon.com/egyebhirek/72-milliardba-kerult-az-idei-elso-sorosozos-es-brusszelezos-kampany-ez-tortent-csutortokon/?_sf_s&sf_paged=28 https://hu.budapestbeacon.com/egyebhirek/kidobta-zugloi-jeloltjet-az-lmp-mert-osszejatszott-a-fidesszel-ez-tortent-szerdan/ https://hu.budapestbeacon.com/egyebhirek/kidobta-zugloi-jeloltjet-az-lmp-mert-osszejatszott-a-fidesszel-ez-tortent-szerdan/?_sf_s&sf_paged=4	beagyazott_tartalom	src
1	<iframe allowfullscreen=“allowfullscreen" frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://hu.budapestbeacon.com/egyebhirek/az-elmult-ket-het-legjobb-cikkei-budapest-beacon-tollabol-201718-19/	beagyazott_tartalom	src
1	<mark>	0.0	0.0	0.0	https://hu.budapestbeacon.com/kiemelt-cikkek/fideszes-nepszavazasi-mozgositas-igy-gyozkodik-az-embereket/	kiemelt	default
2	<pre dir=ltr style=@STYLE>	0.0	2.0	0.0	https://budapestbeacon.com/corruption-perceptions-index-2013-hungarys-ranking-largely-unchanged/?_sf_s&sf_paged=425 https://budapestbeacon.com/corruption-perceptions-index-2013-hungarys-ranking-largely-unchanged/	null	default
18	<img alt=@alt class=@imageNUM @STYLE height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/opposition-consensus-march-15th-orbans-got-go/?_sf_s&sf_paged=121 https://budapestbeacon.com/the-new-face-of-hungarys-radical-right-wing-jobbik-party/?_sf_s&sf_paged=307 https://budapestbeacon.com/protests-in-budapest-continue-over-government-clampdown-on-ngos-and-independent-media/?_sf_s&sf_paged=390 https://budapestbeacon.com/simicska-viktor-orban-might-have-been-a-secret-service-agent/ https://budapestbeacon.com/will-hungarys-currency-be-the-next-one-to-tank/	media_hivatkozas	src
26	<img alt=@alt class=@imageNUM height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/miskolc-roma-opt-for-canada/?_sf_s&sf_paged=290 https://budapestbeacon.com/hungarian-consulate-in-moscow-supplied-eu-visas-to-prostitutes-criminals/?_sf_s&sf_paged=307 https://budapestbeacon.com/miskolc-roma-opt-for-canada/ https://budapestbeacon.com/meet-ec-commissioner-tibor-navracsics/?_sf_s&sf_paged=307 https://budapestbeacon.com/antall-jozsef-center-employees-warned-criticizing-olympics-on-facebook-could-cost-them-their-jobs/	media_hivatkozas	src
130	<img alt=@alt class=@imageNUM height=@STYLE loading=lazy sizes=@STYLE src=@LINK srcset=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/election-2018-opposition-parties-hopelessly-divided/?_sf_s&sf_paged=63 https://budapestbeacon.com/govt-to-maintain-migration-state-of-crisis-in-run-up-to-2018-elections/ https://budapestbeacon.com/poll-majority-budapest-citizens-oppose-mobile-dam-beach-want-green-areas/?_sf_s&sf_paged=68 https://budapestbeacon.com/political-opposition-condemns-closure-of-nepszabadsag/ https://budapestbeacon.com/budapest-festival-orchestra-performs-refugee-families/?_sf_s&sf_paged=50	media_hivatkozas	src
30	<img alt=@alt class= height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/behind-ec-objection-hungarys-paks-ii-deal/?_sf_s&sf_paged=304 https://budapestbeacon.com/miskolcs-evicted-roma-make-way-canada/ https://budapestbeacon.com/gyurcsany-spills-beans-socialist-party-corruption/?_sf_s&sf_paged=299 https://budapestbeacon.com/great-quaestor-mystery/?_sf_s&sf_paged=305 https://budapestbeacon.com/slavkov-triangle-threatens-to-isolate-hungary-from-its-european-allies/?_sf_s&sf_paged=308	media_hivatkozas	src
70	<span id=@NUM>	0.0	0.0	0.0	https://budapestbeacon.com/gyurcsany-spills-beans-socialist-party-corruption/ https://budapestbeacon.com/hungarians-organize-on-facebook-to-help-homeless-families/ https://budapestbeacon.com/meet-bernadett-szel-co-chair-mp-hungarys-green-party-lmp/ https://budapestbeacon.com/hungarians-organize-on-facebook-to-help-homeless-families/?_sf_s&sf_paged=304 https://budapestbeacon.com/meet-maria-schmidt-fideszs-official-historian/?_sf_s&sf_paged=303	null	default
36	<iframe allow=@LONG allowfullscreen= frameborder=@NUM height=@STYLE src=@LINK title=@LONG width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/video/szilard-nemeth-denies-woman-assaulted-tusvanyos/ https://budapestbeacon.com/video/soros-plan-narrative-falls-apart-seams/?_sf_s&sf_paged=39 https://budapestbeacon.com/video/cute-cuddly-jobbik-reaches-liberal-voters/ https://budapestbeacon.com/video/ocseny-state-propaganda-divided-hungarian-village/ https://budapestbeacon.com/video/oligarchs-media-corruption-hungary/	beagyazott_tartalom	src
2	<iframe allow=autoplay; encrypted-media allowfullscreen= frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/janos-lazars-xenophobic-video-provokes-outrage-in-austria-and-germany/ https://budapestbeacon.com/janos-lazars-xenophobic-video-provokes-outrage-in-austria-and-germany/?_sf_s&sf_paged=13	beagyazott_tartalom	src
133	<iframe frameborder=@NUM height=@STYLE scrolling=no src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/district-viii-mayor-mate-kocsis-money-used-support-aurora/ https://budapestbeacon.com/fidesz-mp-posts-photo-of-dead-pig-this-was-george-soros/?_sf_s&sf_paged=35 https://budapestbeacon.com/gyurcsany-continues-court-opposition-parties-vain/ https://budapestbeacon.com/fidesz-mp-posts-photo-of-dead-pig-this-was-george-soros/ https://hu.budapestbeacon.com/kiemelt-cikkek/juhasz-beperli-miniszterelnokseget/	beagyazott_tartalom	src
14	<img alt=@alt class=@STYLE height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/government-launches-full-blown-anti-eu-refugee-settlement-quota-campaign/?_sf_s&sf_paged=174 https://budapestbeacon.com/zoltan-cegledi-need-proper-lies/?_sf_s&sf_paged=301 https://budapestbeacon.com/government-launches-full-blown-anti-eu-refugee-settlement-quota-campaign/ https://budapestbeacon.com/farmland-owners-restrictions-hungary/?_sf_s&sf_paged=304 https://budapestbeacon.com/zoltan-cegledi-need-proper-lies/	media_hivatkozas	src
2	<h6 style=@STYLE>	0.0	2.0	0.0	https://hu.budapestbeacon.com/egyebhirek/felcsuton-milliardokert-epulhet-meg-az-uj-sportcsarnok/ https://hu.budapestbeacon.com/civil-ugyek/protestans-lelkesz-szerint-homoszexualitas-egy-gyogyithato-betegseg/	null	default
24	<img alt=@alt class=@STYLE wp-remote-image @serviceNUM height=@STYLE loading=lazy src=@LINK title=@title width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/rubovszky-it-is-natural-for-a-catholic-school-to-accept-refugees/?_sf_s&sf_paged=50 https://budapestbeacon.com/2-7-times-refugees-granted-subsidiary-protection-status-2017-last-year/?_sf_s&sf_paged=48 https://budapestbeacon.com/jobbiks-dora-duro-ban-pride-homosexual-propaganda-cinemas/?_sf_s&sf_paged=49 https://budapestbeacon.com/rubovszky-it-is-natural-for-a-catholic-school-to-accept-refugees/ https://budapestbeacon.com/foreign-affairs-ministry-summons-american-charge-daffaires-us-support-objective-journalism/?_sf_s&sf_paged=42	media_hivatkozas	src
2	<iframe allowtransparency=true frameborder=@NUM height=@STYLE scrolling=no src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://hu.budapestbeacon.com/politika/fideszes-kepviselo-szerint-feltortek-facebook-fiokjat-nem-o-kerte-szamon-francia-roman-meccs-kozvetiteset-az-mtva-n/?_sf_s&sf_paged=34 https://hu.budapestbeacon.com/politika/fideszes-kepviselo-szerint-feltortek-facebook-fiokjat-nem-o-kerte-szamon-francia-roman-meccs-kozvetiteset-az-mtva-n/	beagyazott_tartalom	src
2	<img class= height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/ournalists-demand-hungary-open-investigation-into-roszke/ https://budapestbeacon.com/ournalists-demand-hungary-open-investigation-into-roszke/?_sf_s&sf_paged=197	media_hivatkozas	src
34	<img alt=@alt height=@STYLE loading=lazy src=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/activist-gulyas-former-lmp-politician-varnai-among-nine-charged-varosliget-case/?_sf_s&sf_paged=83 https://budapestbeacon.com/day-outrage/?_sf_s&sf_paged=346 https://budapestbeacon.com/645240-received-help-last-year-civil-society-holds-protest-picnic-parliament/?_sf_s&sf_paged=97 https://budapestbeacon.com/day-outrage/ https://budapestbeacon.com/mvm-to-purchase-e-on-hungarias-gas-distribution-network/	media_hivatkozas	src
16	<img alt=@alt class=@STYLE @STYLE @imageNUM data-wp-pid=@NUM height=@STYLE loading=lazy sizes=@STYLE src=@LINK srcset=@LINK width=@STYLE>	0.0	0.0	0.0	https://budapestbeacon.com/norwegian-picnic-eea-and-norway-civil-grants-at-work/ https://budapestbeacon.com/eu-fiscal-transfers-to-hungary-for-2014-2020-period-on-hold/?_sf_s&sf_paged=386 https://budapestbeacon.com/rtl-hungary-audited/ https://budapestbeacon.com/orban-calls-national-socialism-visegrad-4-conference-budapest/ https://budapestbeacon.com/left-wing-hungarian-daily-nepszava-may-be-forced-to-close/?_sf_s&sf_paged=386	media_hivatkozas	src
6	<div class=kiemelt-alahuzott>	0.0	0.0	0.0	https://budapestbeacon.com/mogamed-chechen-makes-g-ras-apologize-camera/?_sf_s&sf_paged=109 https://budapestbeacon.com/appeals-court-upholds-sentences-assailants-budapest-pride-assault-case/?_sf_s&sf_paged=87 https://budapestbeacon.com/mogamed-chechen-makes-g-ras-apologize-camera/ https://budapestbeacon.com/appeals-court-upholds-sentences-assailants-budapest-pride-assault-case/	null	default
