frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
646	<blockquote>	83.5185758513932	2.7260061919504643	0.0	https://hu.budapestbeacon.com/egyebhirek/ennyi-hulye-ven-kat-mondta-fideszes-polgarmester/ https://budapestbeacon.com/focus-on-hungary-refugees-asylum-and-migration/?_sf_s&sf_paged=217 https://budapestbeacon.com/ny-governor-invites-hungary-resolve-lex-ceu/ https://hu.budapestbeacon.com/egyebhirek/felmentettek-sukoro-ugy-fovadlottjait/ https://budapestbeacon.com/guess-just-bought-mediaworks/?_sf_s&sf_paged=153	default	default
1540	<p dir=ltr style=@STYLE>	4.581818181818182	1.6207792207792209	3.379220779220779	https://hu.budapestbeacon.com/politika/bokros-lajos-magyar-betegseg-fertozo/?_sf_s&sf_paged=239 https://hu.budapestbeacon.com/uzlet-es-gazdasag/gyengul-forint-az-elemzok-szamara-meglepo-merteku-kamatvagas-utan/?_sf_s&sf_paged=225 https://hu.budapestbeacon.com/egyebhirek/fidesz-elkordonoztatta-az-egyutt-pm-valasztasi-eredmenyvaro-bulijanak-helyszinet-madach-ter-epitesi-terulet-lett/?_sf_s&sf_paged=217 https://budapestbeacon.com/hungarian-opposition-leaders-react-to-orbans-state-of-the-union-address/?_sf_s&sf_paged=411 https://budapestbeacon.com/hungarian-government-uses-private-pension-fund-proceeds-to-plug-spending-gaps/?_sf_s&sf_paged=407	bekezdes	default
710	<p dir=ltr id=@LONG>	38.22816901408451	0.21971830985915494	36.38591549295775	https://budapestbeacon.com/hungarian-mep-george-schopfin-words/?_sf_s&sf_paged=424 https://hu.budapestbeacon.com/egyebhirek/juhasz-peter-milla-alapitoja-marad-az-egyutt-2014-pm-koalicio-tarselnoke/ https://budapestbeacon.com/hungarian-mep-george-schopfin-words/ https://hu.budapestbeacon.com/kiemelt-cikkek/fidesz-2013-sikeres-ev-volt/ https://hu.budapestbeacon.com/tarsadalom/kozgyules-megszavazta-budapesti-tomegkozlekedes-aranak-10-os-csokkenteset/	bekezdes	default
25715	<p dir=ltr>	36.06747034804589	0.358351156912308	30.69208633093525	https://hu.budapestbeacon.com/kiemelt-cikkek/m4-es-metro-tanulmany-hatekonytalansagrol-es-pazarlasrol/ https://hu.budapestbeacon.com/tarsadalom/tamas-gaspar-miklos-az-uj-politikai-ellenzek-utcai-konfliktusokbol-fog-megszuletni/?_sf_s&sf_paged=232 https://hu.budapestbeacon.com/kiemelt-cikkek/igy-nyert-fidesz-ketharmados-parlamenti-tobbseget-szavazatok-47-szazalekaval/?_sf_s&sf_paged=216 https://hu.budapestbeacon.com/egyebhirek/2010-ota-felmillio-kulfoldon-elo-kapta-meg-magyar-allampolgarsagot/ https://hu.budapestbeacon.com/egyebhirek/nav-lecsapott-2-milliardos-afa-csalast-elkoveto-bunszervezetre/	bekezdes	default
2080	<ul>	83.55	6.389423076923077	0.0	https://hu.budapestbeacon.com/egyebhirek/meg-meszaros-lorinc-cege-sem-elegedett-magyar-gazdasaggal-kezi-granatvetot-es-elfogohalot-kap-kover-hazorsege-szerdai-hirosszefoglalonk/ https://budapestbeacon.com/szigetvari-says-egyutt-is-focused-on-bringing-in-new-voters/ https://hu.budapestbeacon.com/politika/orban-viktor-helyi-valasztasok-igazoljak-hogy-magyarorszag-dolgozik/?_sf_s&sf_paged=173 https://budapestbeacon.com/how-viktor-orban-channeled-tens-of-billions-of-forints-to-lajos-simicskas-media-empire/ https://budapestbeacon.com/karacsony-unveils-still-incomplete-shadow-cabinet/	lista	default
9853	<li>	18.11113366487364	0.30965188267532734	15.893433472038973	https://budapestbeacon.com/40-percent-5th-6th-year-medical-students-plan-leave-hungary-graduation/ https://budapestbeacon.com/hungarian-far-right-new-book-peter-kreko-attila-juhasz-political-capital/ https://budapestbeacon.com/govt-squanders-16-million-on-propaganda-campaigns-in-december-and-january/?_sf_s&sf_paged=9 https://hu.budapestbeacon.com/kiemelt-cikkek/kormany-bertelsmannal-egyezkedik-merkel-latogatas-elott-rtl-klub-miatt/?_sf_s&sf_paged=145 https://budapestbeacon.com/hungarian-teachers-protest-education-reforms/?_sf_s&sf_paged=344	listaelem	default
3615	<figure aria-describedby=@attachmentNUM class=wp-caption @STYLE id=@attachmentNUM style=@STYLE>	8.199446749654218	2.4146611341632087	0.0	https://budapestbeacon.com/new-socialist-leader-wants-win-2018-elections/?_sf_s&sf_paged=195 https://budapestbeacon.com/saturday-explosion-plays-into-governments-hands-say-opposition-politicians/ https://budapestbeacon.com/hungary-considers-introducing-9th-grade-elementary-school-education/?_sf_s&sf_paged=122 https://budapestbeacon.com/unhcr-kicks-off-world-refugee-day-2016/?_sf_s&sf_paged=198 https://budapestbeacon.com/us-white-supremacist-in-budapest-for-conference-despite-govt-ban/	media_tartalom	default
3615	<figcaption class=wp-caption-text id=@attachmentNUM>	8.199446749654218	0.026556016597510373	8.161825726141078	https://budapestbeacon.com/curia-upholds-ruling-abolishing-school-segregation-kaposvar/ https://budapestbeacon.com/fidesz-poised-finalize-list-106-individual-candidates/ https://budapestbeacon.com/black-nurse-condemns-fidesz-kdnp-government-on-hirtv/?_sf_s&sf_paged=34 https://budapestbeacon.com/kosa-to-step-down-as-leader-of-fideszs-parliamentary-faction/?_sf_s&sf_paged=66 https://budapestbeacon.com/fidesz-mayors-xenophobic-facebook-post-backfires-spectacularly/?_sf_s&sf_paged=266	default	default
5777	<span style=@STYLE>	27.789510126363165	0.16842651895447464	26.76406439328371	https://hu.budapestbeacon.com/kiemelt-cikkek/gerinctelen-szuklatokoru-gyakran-buta-emberek-vezetik-az-orszagot-momentumos-lakossagi-forum-munchenben-fekete-gyor-andrassal/ https://budapestbeacon.com/former-green-authority-chief-indicted-fraud/?_sf_s&sf_paged=419 https://hu.budapestbeacon.com/kiemelt-cikkek/igy-velekednek-hataron-tuli-politikusok-gyurcsany-bejelenteserol/ https://budapestbeacon.com/jobbik-demands-end-to-settlement-bond-scheme/ https://budapestbeacon.com/hungary-to-conceal-data-on-certain-public-investments-for-30-years-citing-terror-risk/	default	default
483	<iframe allowfullscreen=allowfullscreen frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.016563146997929608	0.024844720496894408	0.0	https://hu.budapestbeacon.com/kiemelt-cikkek/volt-eu-biztos-szerint-csak-jobb-egyuttmukodes-eredmenyezhet-hatekonyabb-valaszokat-kihivasokra/ https://hu.budapestbeacon.com/egyebhirek/az-hogy-magyarorszag-ellen-meg-nem-inditottak-el-jogallamisagi-mechanizmust-nem-jelenti-azt-hogy-jovoben-nem-fogjak/ https://hu.budapestbeacon.com/kiemelt-cikkek/dicsoseg-a-waffen-ss-nek-dicsoseg-szalasi-ferencnek-a-kitores-napjara-emlekeztek/?_sf_s&sf_paged=61 https://hu.budapestbeacon.com/kiemelt-cikkek/strategiai-megtevesztes-az-orosz-hadviseles-szerves-resze/ https://budapestbeacon.com/former-jobbik-politician-caught-counterfeiting-dollars/	beagyazott_tartalom	src
255	<div style=@STYLE>	67.46666666666667	3.1098039215686275	37.95294117647059	https://budapestbeacon.com/clouds-on-the-horizon-for-hungarys-minority-groups/?_sf_s&sf_paged=288 https://hu.budapestbeacon.com/politika/azt-gondolom-hogy-rogan-antalnak-vege-van-folytatodott-rogan-juhasz-per/ https://hu.budapestbeacon.com/tarsadalom/ozonlenek-magyarorszagra-koszovoi-gazdasagi-menekultek/ https://hu.budapestbeacon.com/kiemelt-cikkek/nagyon-nagy-szerencse-kell-ahhoz-hogy-valaki-olimpiai-vilag-vagy-europa-bajnok-legyen-interju-szalma-laszloval/ https://hu.budapestbeacon.com/kiemelt-cikkek/visszaut-e-fidesznek-hogy-igy-kiszurt-kdnp-vel/	default	default
71	<a href=@LINK style=@STYLE target=@target>	6.436619718309859	0.0	6.436619718309859	https://budapestbeacon.com/goodfriend-shows-solidarity-beleaguered-hungarian-ngos-press-conference/?_sf_s&sf_paged=355 https://hu.budapestbeacon.com/egyebhirek/goodfriend-szolidaritast-vallalt-hanyatatott-sorsu-magyar-civil-szervezetekkel-egy-sajtotajekoztaton/?_sf_s&sf_paged=173 https://budapestbeacon.com/goodfriend-shows-solidarity-beleaguered-hungarian-ngos-press-conference/ https://budapestbeacon.com/clouds-on-the-horizon-for-hungarys-minority-groups/?_sf_s&sf_paged=288 https://hu.budapestbeacon.com/politika/helsinki-bizottsag-a-harom-csapas-altal-uldozendo-buncselekmenyek-szama-nem-csokkent-az-elmult-evekben/?_sf_s&sf_paged=120	hivatkozas	href
5587	<p class=@NUM>	34.89511365670306	2.1356720959369966	1.0048326472167532	https://hu.budapestbeacon.com/egyebhirek/horthy-miklosert-miseznek-auschwitz-felszabadulasanak-evfordulojan-ez-tortent-szerdan/ https://hu.budapestbeacon.com/kiemelt-cikkek/kesz-zoltan-csak-egy-maradhat-es-akkor-ketharmaddal-nyerhet-az-ellenzek/?_sf_s&sf_paged=20 https://hu.budapestbeacon.com/kiemelt-cikkek/az-eu-fel-tudna-lepni-magyarorszaggal-szemben-ha-meglenne-a-kello-politikai-akarat/ https://hu.budapestbeacon.com/kiemelt-cikkek/az-egyuttnek-mint-politikai-partnak-nincsen-folytatasa-interju-szabo-szabolccsal/ https://hu.budapestbeacon.com/egyebhirek/fideszes-kepviselok-irtak-ala-levai-katalinnak-ez-tortent-szerdan/	bekezdes	default
9006	<span class=@NUM>	24.83666444592494	0.8583166777703753	21.570619586942037	https://hu.budapestbeacon.com/egyebhirek/meszaros-lorincnek-fogalma-sincs-mennyi-penze-van-ez-tortent-hetfon/ https://hu.budapestbeacon.com/egyebhirek/allami-penzekkel-kitomott-szallodas-vadasztatta-semjent-svedorszagban-ez-tortent-hetfon/ https://hu.budapestbeacon.com/kiemelt-cikkek/laszlo-robert-husz-eve-az-kerdes-hogy-szereti-e-orban-viktort/?_sf_s&sf_paged=19 https://hu.budapestbeacon.com/egyebhirek/hadhazy-akos-hiaba-kereste-az-17-millio-konzultacios-ivet-ez-tortent-csutortokon/ https://hu.budapestbeacon.com/kiemelt-cikkek/setet-jeno-jo-lenne-ha-lazar-janos-tudomasul-venne-hogy-a-magyarorszagi-ciganyok-magyarok-es-egyikunknel-sem-tobb-egy-jottanyival-sem-barmennyi-vagyona-is-legyen/?_sf_s&sf_paged=4	default	default
80	<span class=Apple-converted-space>	0.025	0.0	0.025	https://budapestbeacon.com/andras-simonyi-orban-off-course-heading-wrong-track/ https://hu.budapestbeacon.com/egyebhirek/utoljara-husz-eve-volt-ilyen-keves-egyetemista-magyarorszagon-ez-tortent-szerdan/ https://budapestbeacon.com/hungarian-national-bank-receives-a-for-panic-mongering-in-wake-of-broker-scandals/?_sf_s&sf_paged=309 https://hu.budapestbeacon.com/egyebhirek/hando-tunde-obh-elnok-visszaelt-a-hatalmaval/?_sf_s&sf_paged=5 https://hu.budapestbeacon.com/kiemelt-cikkek/ma-magyarorszagon-gyakorlatilag-nincs-olyan-ugy-amibe-ne-lehetne-belenyulni-interju-szekely-gabor-egykori-biroval/?_sf_s&sf_paged=12	default	default
5525	<a href=@LINK rel=noopener target=@target>	1.6787330316742082	0.4200904977375566	1.0809049773755657	https://hu.budapestbeacon.com/kiemelt-cikkek/beer-mikos-keresztenyekre-ugyanugy-lehet-mondani-hogy-terroristak/?_sf_s&sf_paged=26 https://hu.budapestbeacon.com/egyebhirek/hadhazy-akos-hiaba-kereste-az-17-millio-konzultacios-ivet-ez-tortent-csutortokon/ https://hu.budapestbeacon.com/kiemelt-cikkek/mi-vihette-fidesz-szimpatizans-rabbit-coming-outra/?_sf_s&sf_paged=13 https://hu.budapestbeacon.com/egyebhirek/az-atv-es-ronai-egon-elhatarolodott-nagy-bando-kijelentesetol-ez-tortent-szerdan/?_sf_s&sf_paged=18 https://hu.budapestbeacon.com/egyebhirek/allami-penzekkel-kitomott-szallodas-vadasztatta-semjent-svedorszagban-ez-tortent-hetfon/	hivatkozas	href
28	<div dir=ltr>	123.5	74.0	0.0	https://hu.budapestbeacon.com/politika/magyarorszagi-ep-valasztasok-magyar-szocialista-part-mszp/ https://budapestbeacon.com/migration-aid-rescues-refugees-from-human-traffickers/ https://budapestbeacon.com/scandal-court-rules-raid-on-okotars-foundation-was-illegal/?_sf_s&sf_paged=325 https://hu.budapestbeacon.com/uzlet-es-gazdasag/business-magyarorszag-2014/ https://budapestbeacon.com/day-orban-openly-stood-hate-bigotry/?_sf_s&sf_paged=58	default	default
58	<table>	95.10344827586206	79.86206896551724	0.0	https://budapestbeacon.com/viktor-orban-at-tusnadfurdo-anything-can-happen/ https://budapestbeacon.com/table/?_sf_s&sf_paged=337 https://budapestbeacon.com/viktor-orban-at-tusnadfurdo-anything-can-happen/?_sf_s&sf_paged=377 https://budapestbeacon.com/hungarian-ep-elections-hungarian-socialist-party-mszp/?_sf_s&sf_paged=397 https://hu.budapestbeacon.com/kiemelt-cikkek/talaljak-ki-hogy-az-eu-tagallamok-koltsegvetesei-kozul-atlathatosag-szempontjabol-melyik-a-leggyengebb/?_sf_s&sf_paged=91	table_text	default
60	<tbody>	94.3	77.16666666666667	0.0	https://hu.budapestbeacon.com/kiemelt-cikkek/hungary-initiatives-foundation-koltekezesbe-kezdett-valasztasok-elott/ https://budapestbeacon.com/eeanorwegian-ngo-fund-136-hungarian-ngos-receive-e4-34-million/ https://budapestbeacon.com/table/?_sf_s&sf_paged=337 https://budapestbeacon.com/hungarian-billionaires-receive-the-most-agricultural-subsidies-in-2014/ https://budapestbeacon.com/hungary-initiatives-foundation-goes-on-spending-spree-in-lead-up-to-general-ep-elections/	default	default
824	<tr>	6.866504854368932	4.618932038834951	0.0	https://budapestbeacon.com/eeanorwegian-ngo-fund-136-hungarian-ngos-receive-e4-34-million/ https://hu.budapestbeacon.com/kiemelt-cikkek/hungary-initiatives-foundation-koltekezesbe-kezdett-valasztasok-elott/?_sf_s&sf_paged=202 https://hu.budapestbeacon.com/politika/magyarorszagi-ep-valasztasok-lehet-mas-politika-lmp/?_sf_s&sf_paged=212 https://hu.budapestbeacon.com/kiemelt-cikkek/orban-viktor-veje-tobbmilliardos-allami-es-onkormanyzati-szerzodeseket-kapott/?_sf_s&sf_paged=155 https://hu.budapestbeacon.com/uzlet-es-gazdasag/business-magyarorszag-2014/?_sf_s&sf_paged=246	sor	default
2596	<td>	2.037750385208012	0.40755007704160245	1.4167950693374423	https://budapestbeacon.com/doing-business-in-hungary-2014/ https://budapestbeacon.com/ep-elections-show-growing-number-europeans-tired-business-usual/?_sf_s&sf_paged=392 https://budapestbeacon.com/viktor-orban-at-tusnadfurdo-anything-can-happen/ https://hu.budapestbeacon.com/politika/magyarorszagi-ep-valasztasok-magyar-szocialista-part-mszp/ https://budapestbeacon.com/table/	oszlop	default
286	<h3 dir=ltr style=@STYLE>	4.223776223776224	1.3636363636363635	4.153846153846154	https://hu.budapestbeacon.com/kiemelt-cikkek/magyarorszag-repedezett-valasztasi-rendszere/?_sf_s&sf_paged=248 https://hu.budapestbeacon.com/kiemelt-cikkek/eu-projektek-miatt-lehet-tiszta-ivoviz/ https://budapestbeacon.com/new-website-tracks-corruption-in-hungary/ https://hu.budapestbeacon.com/kiemelt-cikkek/cba-tulajdonosai-benne-vannak-magyar-politikai-maffiaban/ https://hu.budapestbeacon.com/egyebhirek/magyar-nemzeti-bank-pert-indit-az-index-hu-baratoknak-osztja-penzt-az-mnb-ellenorizetlenul-cimu-cikke-miatt/?_sf_s&sf_paged=214	cimsor	default
150	<h3 dir=ltr id=@LONG style=@STYLE>	10.026666666666667	0.0	10.026666666666667	https://hu.budapestbeacon.com/kiemelt-cikkek/matolcsy-gyorgy-az-mnb-vezetoje-komoly-koltekezesbe-kezdett/?_sf_s&sf_paged=214 https://hu.budapestbeacon.com/kiemelt-cikkek/ezrek-vonultak-bekesen-roma-buszkeseg-napjan/?_sf_s&sf_paged=247 https://hu.budapestbeacon.com/kiemelt-cikkek/eu-projektek-miatt-lehet-tiszta-ivoviz/ https://hu.budapestbeacon.com/kiemelt-cikkek/kuncze-igy-mukodik-maffiaallam-2013-ban/?_sf_s&sf_paged=237 https://hu.budapestbeacon.com/kiemelt-cikkek/boldog-uj-evet/	cimsor	default
171	<iframe allowfullscreen=allowfullscreen frameborder=@NUM height=@STYLE scrolling=no src=@LINK style=@STYLE width=@STYLE>	0.06432748538011696	0.06432748538011696	0.0	https://hu.budapestbeacon.com/egyebhirek/tobb-ezer-viraggal-mondtak-halat-gereb-agnesnek-ez-tortent-hetvegen/ https://hu.budapestbeacon.com/kiemelt-cikkek/vona-orban-legyen-bator-mondjon-le-es-jojjon-valasztas/ https://hu.budapestbeacon.com/kiemelt-cikkek/mar-gruziatol-nem-tudjuk-meddig-vilagban-itt-szervezik-korrupciot/ https://hu.budapestbeacon.com/kiemelt-cikkek/az-eu-fel-tudna-lepni-magyarorszaggal-szemben-ha-meglenne-a-kello-politikai-akarat/ https://hu.budapestbeacon.com/kiemelt-cikkek/varosliget-zrt-birtokvedelmet-kert-elfajult-helyzet-ligetben/	beagyazott_tartalom	src
29	<span class=mce_SELRES_start data-mce-type=bookmark style=@STYLE>	1.0	0.0	1.0	https://budapestbeacon.com/hungary-by-now-is-no-longer-a-democracy-says-rutgers-r-daniel-kelemen/ https://budapestbeacon.com/electoral-rules-rig-results-of-hungarian-elections-warns-princetons-kim-lane-scheppele/ https://budapestbeacon.com/jobbik-would-introduce-electronic-voting-to-tackle-inequalities-of-election-system/?_sf_s&sf_paged=12 https://budapestbeacon.com/jobbik-would-introduce-electronic-voting-to-tackle-inequalities-of-election-system/ https://hu.budapestbeacon.com/kiemelt-cikkek/lattmann-tamas-fideszbol-kiabrandult-videki-jobboldaliakat-szolitana-meg/	default	default
166	<ol>	110.05421686746988	10.060240963855422	0.0	https://budapestbeacon.com/government-spokesperson-zoltan-kovacs-may-written-dissertation-twice/ https://hu.budapestbeacon.com/kiemelt-cikkek/mi-fidesz-egt-es-norveg-alap-elleni-harcanak-hattereben-1-resz/?_sf_s&sf_paged=204 https://hu.budapestbeacon.com/politika/a-kormany-keleten-magyarazkodik-a-menekultellenessege-miatt/?_sf_s&sf_paged=82 https://hu.budapestbeacon.com/kiemelt-cikkek/eremeso-rioban-osszefoglalonk-az-olimpia-penteki-versenynapjarol/ https://hu.budapestbeacon.com/uzlet-es-gazdasag/parlament-megszavazta-devizahitelek-forintositasat/	lista	default
787	<h3>	7.390088945362135	0.2782719186785261	5.715374841168996	https://hu.budapestbeacon.com/kiemelt-cikkek/zsidozo-egyesulet-ezuttal-az-egyutt-politikusait-es-aktivistait-listazza/?_sf_s&sf_paged=25 https://budapestbeacon.com/zsolt-bayer-give-order-merit-back/?_sf_s&sf_paged=178 https://budapestbeacon.com/something-rotten-antal-rogans-district/ https://budapestbeacon.com/fidesz-critics-friends-european-peoples-party/?_sf_s&sf_paged=393 https://budapestbeacon.com/imre-nagy-reburied-viktor-orbans-political-career-launched-25-years-ago-today/?_sf_s&sf_paged=389	cimsor	default
62	<p dir=ltr id=@LONG style=@STYLE>	11.96774193548387	0.3870967741935484	8.419354838709678	https://hu.budapestbeacon.com/politika/fodor-gabor-amikor-liberalisok-erosodnek-szelsosegesek-gyengulnek/ https://hu.budapestbeacon.com/egyebhirek/ujabb-volt-nav-os-vadolja-az-adohivatal-felsovezetoit-hivatal-meggyengitesevel/ https://hu.budapestbeacon.com/tarsadalom/magyar-demografiai-dilemma/ https://hu.budapestbeacon.com/egyebhirek/magyar-orszaggyulesi-valasztas-2014-1559-jelolt-indul-94-helyert-aprilis-6/?_sf_s&sf_paged=222 https://hu.budapestbeacon.com/kiemelt-cikkek/magyar-polip-posztkommunista-maffiaallam/?_sf_s&sf_paged=220	bekezdes	default
8	<span class=st>	2.25	0.0	2.25	https://budapestbeacon.com/proposed-legislation-compel-hungarian-media-outlets-employ-government-agents/ https://hu.budapestbeacon.com/tarsadalom/az-egyesult-allamok-tisztviseloje-beolvas-orbannak-es-fidesznek/?_sf_s&sf_paged=175 https://hu.budapestbeacon.com/tarsadalom/az-egyesult-allamok-tisztviseloje-beolvas-orbannak-es-fidesznek/ https://budapestbeacon.com/fidesz-propagandists-resort-to-fear-mongering-to-rally-support-for-peace-march-government/?_sf_s&sf_paged=11 https://budapestbeacon.com/fidesz-propagandists-resort-to-fear-mongering-to-rally-support-for-peace-march-government/	default	default
